	label	name	rawTweet	tweet_id	postTweet	keyN
2927	0	cathy1854	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337828317395873793	build coalition country democracy forward pro rt unbeatable unbreakable	9
2928	0	inezsneks	RT @nixw20: Zero masks at Pro trump rally this morning.  He has done more to hurt his own followers than we ever could. https://t.co/PUQib0…	1337829229917073409	could followers hurt masks morning pro rally rt trump zero	10
2929	0	Barbie892	"RT @brianklaas: The person representing Trump's campaign in court just retweeted a call for Joe Biden &amp; Kamala Harris to ""confess their cri…"	1337829358874947585	amp biden call campaign confess court cri harris joe kamala person representing retweeted rt trump	15
2930	0	NiteniteMelissa	RT @SteveSchmidtSES: The maintenance and strengthening of the pro democracy coalition in this country is critical. We simply cannot lose a…	1337829944253181957	coalition country critical democracy lose maintenance pro rt simply strengthening	10
2931	0	cosmicXphoenix	RT @Transition46: Five years ago today, the world gathered to adopt the Paris Agreement on climate change.   On day one of the Biden-Harris…	1337833664856592386	adopt ago agreement biden change climate day gathered harris paris rt today world years	14
2932	0	jimlb314	RT @SteveSchmidtSES: The maintenance and strengthening of the pro democracy coalition in this country is critical. We simply cannot lose a…	1337834059272089600	coalition country critical democracy lose maintenance pro rt simply strengthening	10
2933	0	inezsneks	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337833585840156675	build coalition country democracy forward pro rt unbeatable unbreakable	9
2934	0	sherri30078667	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337833407766614016	build coalition country democracy forward pro rt unbeatable unbreakable	9
2935	0	HthrHayes	RT @SteveSchmidtSES: The maintenance and strengthening of the pro democracy coalition in this country is critical. We simply cannot lose a…	1337833212089757696	coalition country critical democracy lose maintenance pro rt simply strengthening	10
2936	0	cheezwitham	"RT @ChristopherNFox: New Biden #climate statement: ""We'll listen to &amp; engage closely with the activists, including young people, who have c…"	1337834411874803721	activists amp biden climate closely engage including listen ll people rt statement we young	14
2937	0	smgator1	RT @SteveSchmidtSES: Within four years time m, Donald Trump, a conman from reality television has brought American democracy to the brink.…	1337834793711636482	american brink brought conman democracy donald reality rt television time trump years	12
2938	0	Rosenchild	@tmishmck #Republican / #GOP Donald J. #Trump LOST a BIG ONE Again!  The United States Supreme Court REFUSES to Con… https://t.co/AOajklPuh0	1337835166585196546	again big con court donald gop lost refuses republican states supreme trump united	13
2939	0	Mary67937866	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337835663673225217	build coalition country democracy forward pro rt unbeatable unbreakable	9
2940	0	verticalrepeat	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337838421948166145	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2941	0	kraus_read	RT @SteveSchmidtSES: The maintenance and strengthening of the pro democracy coalition in this country is critical. We simply cannot lose a…	1337838414901571585	coalition country critical democracy lose maintenance pro rt simply strengthening	10
2942	0	bbctooman	RT @tribelaw: Trump’s beef isn’t with the Court but with the American people, with republican government, with constitutional democracy, wi…	1337838585060360192	american beef constitutional court democracy government isn people republican rt trump wi	12
2943	0	AndersonCheri	RT @KamalaHarris: In 39 days the Biden-Harris administration will rejoin the Paris Agreement and once again be global leaders in the fight…	1337838698000486402	39 administration agreement biden days fight global harris leaders paris rejoin rt	12
2944	0	charprek12	RT @SteveSchmidtSES: The maintenance and strengthening of the pro democracy coalition in this country is critical. We simply cannot lose a…	1337839910418587652	coalition country critical democracy lose maintenance pro rt simply strengthening	10
2945	0	feinberg_linda	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337840244490702852	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2946	0	dumploser45	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337843206512205824	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2947	0	Jstewartresist	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337843129395851278	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2948	0	CFraase	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337843047153938439	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2949	0	magnetdoctor122	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337843041130835968	build coalition country democracy forward pro rt unbeatable unbreakable	9
2950	0	FifthHouseSun	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337842999749988355	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2951	0	DemocratsUp	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337842992346923008	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2952	0	tsartbot	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337842924168630272	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2953	0	YouGottaVote	RT @ABC: One of Florida's largest newspapers has retracted its endorsement of a Republican congressman after learning that he had cosigned…	1337842757503750151	congressman cosigned endorsement florida largest learning newspapers republican retracted rt	10
2954	0	Rosenchild	RT @DemocracyDocket: 🚨WAR ROOM ALERT: Trump and his allies are 1-58 in court. https://t.co/nz7BkjkflT	1337843397281898497	58 alert allies court room rt trump 🚨war	8
2955	0	Bonnievee57	RT @CaslerNoel: @realDonaldTrump I know all about Donald Barr, he was called ‘Chester the Molester’ at Hackley School in the ‘80’s and I ha…	1337843392508817409	80 barr called chester donald ha hackley molester rt school	10
2956	0	melodiefryar	RT @ABC: One of Florida's largest newspapers has retracted its endorsement of a Republican congressman after learning that he had cosigned…	1337844291025182725	congressman cosigned endorsement florida largest learning newspapers republican retracted rt	10
2957	0	feinberg_linda	RT @realTuckFrumper: WATCH: Trump rally crowd boos Charlie Kirk and Ben Shapiro before chanting ‘Destroy the GOP’ https://t.co/viYakha0uR	1337844421241532424	ben boos chanting charlie crowd destroy gop kirk rally rt shapiro trump watch	13
2958	0	BombshellDAILY	RT @BombshellDAILY: FOURTEENTH AMENDMENT OPENLY VIOLATED Bill Pascrell  has called on House Speaker to bar 126 GOP representatives from the…	1337847575492386817	126 amendment bar bill called fourteenth gop house openly pascrell representatives rt speaker the violated	15
2959	0	tdpopcorn	RT @kylegriffin1: Breaking: Another Trump-appointed judge rejected another meritless election lawsuit, this one in Wisconsin federal court.…	1337847703968026626	appointed breaking court election federal judge lawsuit meritless rejected rt trump wisconsin	12
2960	0	MargaretHenzig	RT @ByDisgusted: @brianklaas @pixiemenace They need to be arrested for being a traitor to our Country. Also, threatening the PE Biden and V…	1337847827498737665	also arrested biden country pe rt threatening traitor	8
2961	0	McnultyRona	RT @ABC: One of Florida's largest newspapers has retracted its endorsement of a Republican congressman after learning that he had cosigned…	1337847949544599558	congressman cosigned endorsement florida largest learning newspapers republican retracted rt	10
2962	0	dogemperor	RT @702YankeeBabe: @brianklaas REPORT THE ACCOUNT. HE'S INCITING VIOLENCE AGAINST @JoeBiden and @KamalaHarris . @FBI  please look into this…	1337851643765862402	account inciting report rt this violence	6
2963	0	kennjm1	RT @MollyJongFast: God give me the confidence of a trump lawyer arguing that refusing to overturn the election is “a failure of government.”	1337852407217197056	arguing confidence election failure give god government lawyer overturn refusing rt trump	12
2964	0	KateRickey5	RT @JennPellegrino: The mainstream media says Joe Biden won the election.   Over one month post-election, this is the crowd in Valdosta, GA…	1337852533981605888	biden crowd election election ga joe mainstream media month post rt valdosta won	13
2965	0	charprek12	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337852757571670031	eve gop house local occurred politics races rt white worked years	11
2966	0	DearGoodPeople	RT @atrupar: Trump is at the Army-Navy football game and he's the only person in sight without a mask https://t.co/RHomN44eZp	1337852916204531713	army football game mask navy person rt sight trump	9
2967	0	HRHAdeyemiAdams	RT @SueIsrael: @DanScavino @realDonaldTrump I DON’T CARE !! A PLAZA FULL OF WHYTE PROUD FAKTRIOTS LMAOOOOOOOOOO 😂😂😂😎😎😎😎😎😎😎😎😎😎😎 https://t.co…	1337855943804145668	care don faktriots full lmaoooooooooo plaza proud rt whyte 😂😂😂😎😎😎😎😎😎😎😎😎😎😎	10
2968	0	Tatiana46852080	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337856036074627072	eve gop house local occurred politics races rt white worked years	11
2969	0	HarperiteBGone	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337856022443069440	eve gop house local occurred politics races rt white worked years	11
2970	0	kraus_read	RT @julianzelizer: If Trump tries to run again in 2024, and the first commentator speculates about whether he will be more presidential the…	1337855970345709570	2024 commentator presidential rt run speculates the trump	8
2971	0	Chickad68372567	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337855872387706881	eve gop house local occurred politics races rt white worked years	11
2972	0	Socaldiced	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337855870961512453	eve gop house local occurred politics races rt white worked years	11
2973	0	Pathfinder1001	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337855857372131331	eve gop house local occurred politics races rt white worked years	11
2974	0	allender_ann	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337855734969667584	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2975	0	BethShadday	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337855733606518785	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
2976	0	Bonnievee57	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337855704288399363	eve gop house local occurred politics races rt white worked years	11
2977	0	jinxiejae	RT @HillReporter: Steve Schmidt: We Can Never Allow Republicans to Win a Presidential Election Again https://t.co/GBHe9NGNBb	1337855632423018496	election presidential republicans rt schmidt steve win	7
2978	0	ecclesias	RT @PhotoKel14: Two Black men have been executed within two days. Two more are set to die before Biden's inauguration  https://t.co/1io1NvQ…	1337860638190792706	biden black days die executed inauguration men rt set	9
2979	0	frandershgoldst	RT @TheRickyDavila: We’ve been waiting 4 long years to have a First Lady after Michelle Obama and thankfully Dr. Jill Biden will take that…	1337860618661982211	biden dr jill lady long michelle obama rt thankfully that ve waiting we years	14
2980	0	smartdissent	RT @JoeBiden: Under a Biden-Harris Administration, we will rejoin the Paris Agreement on day one and lead the world in the fight against cl…	1337860614467809280	administration agreement biden cl day fight harris lead paris rejoin rt world	12
2981	0	ann79777158	RT @ArmyNavyGame: President Trump takes the field at the 121st Army-Navy Game presented by @USAA #ArmyNavy https://t.co/LI57xI07mm	1337861023236145153	121st army armynavy field game navy presented president rt takes trump	11
2982	0	persistentpengn	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337862474511446016	build coalition country democracy forward pro rt unbeatable unbreakable	9
2983	0	chibishonen	RT @realTuckFrumper: Steve Schmidt: We Can Never Allow Republicans to Win a Presidential Election Again https://t.co/iTKoB7q6SD	1337863010572853249	election presidential republicans rt schmidt steve win	7
2984	0	echandlerseb	RT @mmpadellan: Nobody who claims to defend our Constitution and our democracy should be supporting the bullshit Texas lawsuit.  And NONE o…	1337864575098761220	bullshit claims constitution defend democracy lawsuit rt supporting texas	9
2985	0	Ponderfood	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337864635131760643	eve gop house local occurred politics races rt white worked years	11
2986	0	bethlevin	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337865436608614400	eve gop house local occurred politics races rt white worked years	11
2987	0	McnultyRona	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337866002000990211	eve gop house local occurred politics races rt white worked years	11
2988	0	MariJoDeLeon	RT @realTuckFrumper: Steve Schmidt: We Can Never Allow Republicans to Win a Presidential Election Again https://t.co/iTKoB7q6SD	1337865971411767296	election presidential republicans rt schmidt steve win	7
2989	0	kenkircher1	RT @ybarrap: The WH is not doing tours due to COVID.  Trump DID meet with Proud Boys leader &amp; that's exactly why his folks are protesting t…	1337869937323413507	amp boys covid due folks leader meet protesting proud rt tours trump wh	13
2990	0	kenkircher1	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337870282674081792	eve gop house local occurred politics races rt white worked years	11
2991	0	kaup2016	RT @RobertMaguire_: Joe Biden has gone from losing two presidential campaigns, in 1988 and 2008, to winning the 2020 presidential election…	1337870281679912961	1988 2008 2020 biden campaigns election joe losing presidential presidential rt winning	12
2992	0	TalkShap	RT @kirkacevedo: Donald Trump needs to remain President to avoid prison.  He doesn’t care if he’s seditious behavior might lead to civil wa…	1337870447740907525	avoid behavior care civil doesn donald he lead president prison remain rt seditious trump wa	15
2993	0	vjf6122	RT @DGComedy: BREAKING: Joe Biden is the only candidate in history to win the same election 56 times (and counting) in five weeks.	1337870575235080192	56 and biden breaking candidate counting election history joe rt times weeks win	13
2994	0	BerubeNorm	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337870824976637954	eve gop house local occurred politics races rt white worked years	11
2995	0	MayIrmamay14	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337870821348487171	eve gop house local occurred politics races rt white worked years	11
2996	0	echandlerseb	"RT @USATODAY: A crowd waving American flags and wearing ""Make America Great Again"" hats gathered Saturday in Washington in support of Presi…"	1337871249020760066	again america american crowd flags gathered great hats make presi rt saturday support washington waving wearing	16
2997	0	joannesykes62	RT @SusanPage: Twenty years ago today, I covered the end of a presidential election that I was sure would be the most tumultuous of my care…	1337871248634818564	ago care covered election end presidential rt today tumultuous twenty years	11
2998	0	mariapcalavia	RT @CathyJoeGPT: @semperdiced @chucktodd . We didn't  I've been wearing a mask since February - because I listened to experts  You &amp; people…	1337873104832499713	amp experts february listened mask people rt wearing	8
2999	0	accenda_llc	RT @4everPeAcEnLoVe: @KeithOlbermann @BillPascrell NEVER let your guard down when it comes to Trump, and his lap dogs..   I will not have a…	1337873234772045832	dogs guard lap rt trump	5
3000	0	KatTompkins	RT @marceelias: In recent days, Trump's team has complained that judges have refused to consider the merits of their claims. The Wisconsin…	1337873620673114117	claims complained days judges merits recent refused rt team trump wisconsin	11
3001	0	frankmueller101	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337873933354274818	eve gop house local occurred politics races rt white worked years	11
3002	0	TheBigShip	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337873928052621312	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
3003	0	charprek12	RT @bradheath: President Trump has now lost his federal lawsuit in Wis. seeking to overturn the election there. A judge appointed by Trump…	1337874127911317504	appointed election federal judge lawsuit lost overturn president rt seeking there trump trump wis	14
3004	0	Donnamusgrove1	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337877536139669504	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
3005	0	straitarrow10	RT @trish_zornio: A man who does not have a PhD says Dr. Jill Biden is “fraudulent” and “comic” to use her title because her doctorate isn’…	1337877530775232512	biden comic doctorate dr fraudulent isn jill man phd rt title	11
3006	0	FthisInsanity	"RT @meenaharris: As if it weren't bad enough, the WSJ op-ed opens by calling Jill Biden ""kiddo."" How disgusting and sexist."	1337877667429945348	bad biden calling disgusting ed enough jill kiddo op opens rt sexist wsj	13
3007	0	jannsloan	RT @yoruguaenusa: Canada bans Americans until the day after Joe Biden takes office  #BidenWonTrumpLost #FreshVoicesRise	1337878047970775058	americans bans biden bidenwontrumplost canada day freshvoicesrise joe office rt takes	11
3008	0	SameOldSongAnd1	RT @SteveSchmidtSES: The maintenance and strengthening of the pro democracy coalition in this country is critical. We simply cannot lose a…	1337878295346548736	coalition country critical democracy lose maintenance pro rt simply strengthening	10
3009	0	WatchingPoli	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337878277403324430	eve gop house local occurred politics races rt white worked years	11
3010	0	straitarrow10	"RT @JanNWolfe: The smackdown of Trump continues: ""This case is not about election fraud,"" the Wisconsin judge said. ""It is not about anyone…"	1337878433116815360	anyone case continues election fraud it judge rt said smackdown this trump wisconsin	13
3011	0	NanaLindaK	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337878770083004416	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
3012	0	vicgrams	RT @funder: It’s Dr. Jill Biden. Deal with it.	1337882612119924736	biden deal dr it it jill rt	7
3013	0	jr_magpie	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337882800045887491	eve gop house local occurred politics races rt white worked years	11
3014	0	Norm_berry	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337883360467841032	eve gop house local occurred politics races rt white worked years	11
3015	0	squashinthecity	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337883337118150659	eve gop house local occurred politics races rt white worked years	11
3016	0	maineallyb	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337883848500256771	eve gop house local occurred politics races rt white worked years	11
3017	0	2dogknight	RT @Strandjunker: So, Ivanka Trump gained 23 trademarks in China including coffins plus voting machines, Jared Kushner used the White House…	1337884152461463554	23 china coffins gained house including ivanka jared kushner machines rt so trademarks trump voting white	16
3018	0	arusakow	RT @KamalaHarris: In 39 days the Biden-Harris administration will rejoin the Paris Agreement and once again be global leaders in the fight…	1337884146970939392	39 administration agreement biden days fight global harris leaders paris rejoin rt	12
3019	0	BildSteve	RT @ABC: One of Florida's largest newspapers has retracted its endorsement of a Republican congressman after learning that he had cosigned…	1337885505715920898	congressman cosigned endorsement florida largest learning newspapers republican retracted rt	10
3020	0	magnetdoctor122	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337885450728472576	eve gop house local occurred politics races rt white worked years	11
3021	0	proudCanadavet	RT @JoeBiden: Under a Biden-Harris Administration, we will rejoin the Paris Agreement on day one and lead the world in the fight against cl…	1337885790601408518	administration agreement biden cl day fight harris lead paris rejoin rt world	12
3022	0	jkqueller	RT @SteveSchmidtSES: The maintenance and strengthening of the pro democracy coalition in this country is critical. We simply cannot lose a…	1337886009074323463	coalition country critical democracy lose maintenance pro rt simply strengthening	10
3023	0	AndyAu8	RT @ABC: Pres.-elect Joe Biden’s fractured foot has been healing, his doctor said. https://t.co/4tUIWUgtCM	1337886301173923842	biden doctor elect foot fractured healing joe pres rt said	10
3024	0	quincythepup	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337886543604801537	eve gop house local occurred politics races rt white worked years	11
3025	0	proudCanadavet	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337886509630951427	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
3026	0	DianeEugenio	RT @goldengateblond: I’m used to women being ignored and disrespected, but this is some of the most condescending bullshit I’ve ever seen —…	1337886810672918528	bullshit condescending disrespected rt ve women	6
3027	0	SolomanKarl	"RT @ConscienceIsIt: Think he's getting tired of seeing his name beside the word ""loses""? ..... Trump loses election challenge lawsuit in Wi…"	1337886985881493504	challenge election lawsuit loses loses rt tired trump wi word	10
3028	0	inezsneks	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337888836005711872	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
3029	0	TessaBlue18	RT @egalvarez1: @BilancieriNews “If we nominate Trump we will get destroyed, and we will deserve it.” - Lindsey Graham. Well he wasn’t wron…	1337888834881720320	deserve destroyed graham if it lindsey nominate rt trump wasn wron	11
3030	0	NellB10522733	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337889165086691330	eve gop house local occurred politics races rt white worked years	11
3031	0	sonja_griffin	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337889086095364099	eve gop house local occurred politics races rt white worked years	11
3032	0	Renee09664214	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337889080043069440	eve gop house local occurred politics races rt white worked years	11
3033	0	DebbieSVA	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337888961927254018	eve gop house local occurred politics races rt white worked years	11
3034	0	jr_magpie	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337888888350789632	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
3035	0	PhoenixArielle	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337889723474296832	eve gop house local occurred politics races rt white worked years	11
3036	0	cinful911	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337889699654844416	build coalition country democracy forward pro rt unbeatable unbreakable	9
3037	0	jp1dp2	RT @RepsForBiden: Why do Trump supporters hate America so much? #Cult45	1337890363915313152	america cult45 hate much rt supporters trump	7
3038	0	cinful911	RT @NotATweeter16: @atrupar It is chilling that neglecting to take COVID srsly has become some sort of shibboleth for Trump-supporters  So…	1337890363281793026	chilling covid neglecting rt shibboleth so sort srsly supporters trump	10
3039	0	sandchair	RT @MysterySolvent: Do you think Andrew Cuomo should be Biden’s AG??	1337890492420399104	ag andrew biden cuomo rt	5
3040	0	bldbvrlvr	RT @KamVTV: Army/Navy erupts in USA chant as President Trump steps on the football field. Incredible. https://t.co/7UuUXlCRcJ	1337893641444970496	army chant erupts field football incredible navy president rt steps trump usa	12
3041	0	mr_sandtoes	RT @CREWcrew: Not sure what it will take for the Trump administration to finally admit that the election is over. But it is. And they need…	1337893636285992960	administration admit election finally is need over rt trump	9
3042	0	DonnaMu92783278	RT @eugenegu: Dr. Biden is more than just a doctor. On January 20, 2020, she will become First Lady of the United States. That beats an M.D…	1337893763667070982	20 2020 beats biden doctor dr january lady rt states united	11
3043	0	SallythePitBull	"RT @lylden: Some hv said that Alito &amp; Thomas voted ""to hear"" Texas vs. Biden. Not so. ""To hear"" means to go forward with full review. They…"	1337893762916175872	alito amp biden forward full hear hear hv means review rt so texas they thomas to to voted vs	19
3044	0	verticalrepeat	RT @Angry_Staffer: I didn’t think it was possible for the WSJ opinion team to debase themselves any further, but here we are.   I’ll still…	1337893759539949571	are debase didn further ll opinion rt still team wsj	10
3045	0	bethlevin	RT @SteveSchmidtSES: We must build a pro democracy coalition in this country that is unbreakable and unbeatable. Going forward we have to w…	1337894018751946753	build coalition country democracy forward pro rt unbeatable unbreakable	9
3046	0	sandchair	RT @HappyMom3Boys: @thomaskaine5 They have no backbone and they're afraid of a mean tweet 🙄 Absolutely ridiculous that any of them would be…	1337894668701290496	absolutely afraid backbone be ridiculous rt tweet	7
3047	0	ThomasJankow	RT @Amy_Siskind: That moment I fell in love with Dr. Biden. https://t.co/qkHWJMj4Zd	1337895305279311876	biden dr fell love moment rt	6
3048	0	black56red56	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337898312255488001	eve gop house local occurred politics races rt white worked years	11
3049	0	KeithGrant09	@PhilipPiacenti1 @noangelforme @sarahcpr I agree. Atlanta, Savannah, Macon, Augusta, and Columbus all went blue for… https://t.co/yKBeZ0VqUG	1337897886424723456	agree atlanta augusta blue columbus for macon savannah	8
3050	0	JoeSchreiber6	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337897822805520394	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
3051	0	peper77	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337897714261094402	eve gop house local occurred politics races rt white worked years	11
3052	0	MichaelFrankie6	RT @robreiner: Donald Trump is a little man and a big loser.	1337898696655040512	big donald loser man rt trump	6
3053	0	Squirrel1110	RT @DouglasEmhoff: Dr. Biden earned her degrees through hard work and pure grit. She is an inspiration to me, to her students, and to Ameri…	1337898834504994816	ameri biden degrees dr earned grit hard inspiration me pure rt students work	13
3054	0	Deb_Tiva	RT @SenSchumer: Joe Biden will be the next President of the United States.  Kamala Harris will be the next Vice President of the United Sta…	1337899855352492033	biden harris joe kamala president president rt sta states united united vice	12
3055	0	Zekesgirl1959	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337901730265243648	eve gop house local occurred politics races rt white worked years	11
3056	0	AmazingChevVolt	RT @SteveSchmidtSES: In all the years I worked in GOP politics, from local races to the White House it never occurred to me that it was eve…	1337901645238308864	eve gop house local occurred politics races rt white worked years	11
3057	0	ThirdTimesACh15	RT @funder: It’s Dr. Jill Biden. Deal with it.	1337902006812487681	biden deal dr it it jill rt	7
3058	0	Roberta15713026	RT @AngelaBelcamino: Ironically, the same guy (Trump) who pretended the virus didn't exist wants credit for a vaccine for a virus he said d…	1337902898341146631	credit exist guy ironically pretended rt trump vaccine virus virus	10
3059	0	proudCanadavet	Supreme Court dismisses bid led by Texas attorney general to overturn the presidential election results, blocking T… https://t.co/pyGys3oNoP	1337903231087894529	attorney bid blocking court dismisses election general led overturn presidential results supreme texas	13
3060	0	KarenSalitis	RT @atrupar: All of Trump's misfit toys are making appearances today in DC https://t.co/IaCrA0RWzZ	1337903409337413632	appearances dc making misfit rt today toys trump	8
3061	0	vjf6122	RT @JoshuaPotash: Proud Boys trying to attack more people and getting maced by police. https://t.co/lWvrmPaaNi	1337906438124023813	attack boys maced people police proud rt	7
3062	0	Prosperous1776	RT @Prosperous1776: IS the Supreme Court of the United States REALLY going to look the other way while PA &amp; other states flout the Constitu…	1337906493962784771	amp constitu court flout pa rt states states supreme united	10
3063	0	Bandislife2004	RT @alanfeuer: “This court has allowed the plaintiff the chance to make his case,” Judge Ludwig wrote, “and he has lost on the merits.” htt…	1337906685579567106	allowed and case chance court htt judge lost ludwig make merits plaintiff rt this wrote	15
3064	0	LovingVolTrav	RT @tribelaw: It’s a huge mistake to see the Supreme Court’s 9-0 refusal to back Trump’s attempted coup as merely “procedural.”   It was a…	1337907332177682433	attempted back coup court huge it mistake procedural refusal rt supreme trump	12
